,customer_id,type_of_customer
3374,36122,Loyal Stable Shoppers
3375,12054,Loyal Stable Shoppers
3376,17854,Loyal Stable Shoppers
3377,8586,Loyal Stable Shoppers
3378,5537,Loyal Stable Shoppers
3379,9509,Loyal Stable Shoppers
3380,21124,Loyal Stable Shoppers
3381,38224,Loyal Stable Shoppers
3382,10430,Loyal Stable Shoppers
3383,23604,Loyal Stable Shoppers
3384,29603,Loyal Stable Shoppers
3385,25076,Loyal Stable Shoppers
3386,26987,Loyal Stable Shoppers
3387,39971,Loyal Stable Shoppers
3388,27464,Loyal Stable Shoppers
3389,7773,Loyal Stable Shoppers
3390,6488,Loyal Stable Shoppers
3391,31993,Loyal Stable Shoppers
3392,11612,Loyal Stable Shoppers
3393,32955,Loyal Stable Shoppers
3394,24566,Loyal Stable Shoppers
3395,13888,Loyal Stable Shoppers
3396,33906,Loyal Stable Shoppers
3397,26821,Loyal Stable Shoppers
3398,26488,Loyal Stable Shoppers
3399,12267,Loyal Stable Shoppers
3400,23495,Loyal Stable Shoppers
3401,28551,Loyal Stable Shoppers
3402,5967,Loyal Stable Shoppers
3403,26849,Loyal Stable Shoppers
3404,11356,Loyal Stable Shoppers
3405,14763,Loyal Stable Shoppers
3406,16701,Loyal Stable Shoppers
3407,8822,Loyal Stable Shoppers
3408,23922,Loyal Stable Shoppers
3409,30258,Loyal Stable Shoppers
3410,33393,Loyal Stable Shoppers
3411,28812,Loyal Stable Shoppers
3412,16123,Loyal Stable Shoppers
3413,27445,Loyal Stable Shoppers
3414,7874,Loyal Stable Shoppers
3415,26728,Loyal Stable Shoppers
3416,135,Loyal Stable Shoppers
3417,8510,Loyal Stable Shoppers
3418,15319,Loyal Stable Shoppers
3419,14537,Loyal Stable Shoppers
3420,15506,Loyal Stable Shoppers
3421,18529,Loyal Stable Shoppers
3422,3598,Loyal Stable Shoppers
3423,17093,Loyal Stable Shoppers
3424,4746,Loyal Stable Shoppers
3425,16163,Loyal Stable Shoppers
3426,21708,Loyal Stable Shoppers
3427,32693,Loyal Stable Shoppers
3428,4231,Loyal Stable Shoppers
3429,20437,Loyal Stable Shoppers
3430,33997,Loyal Stable Shoppers
3431,3997,Loyal Stable Shoppers
3432,31179,Loyal Stable Shoppers
3433,25116,Loyal Stable Shoppers
3434,5597,Loyal Stable Shoppers
3435,4006,Loyal Stable Shoppers
3436,2087,Loyal Stable Shoppers
3437,24909,Loyal Stable Shoppers
3438,5851,Loyal Stable Shoppers
3439,18894,Loyal Stable Shoppers
3440,457,Loyal Stable Shoppers
3441,3189,Loyal Stable Shoppers
3442,19990,Loyal Stable Shoppers
3443,8266,Loyal Stable Shoppers
3444,29053,Loyal Stable Shoppers
3445,31997,Loyal Stable Shoppers
3446,365,Loyal Stable Shoppers
3447,19413,Loyal Stable Shoppers
3448,29182,Loyal Stable Shoppers
3449,7351,Loyal Stable Shoppers
3450,38509,Loyal Stable Shoppers
3451,15588,Loyal Stable Shoppers
3452,35941,Loyal Stable Shoppers
3453,11301,Loyal Stable Shoppers
3454,1747,Loyal Stable Shoppers
3455,7627,Loyal Stable Shoppers
3456,5492,Loyal Stable Shoppers
3457,29007,Loyal Stable Shoppers
3458,39639,Loyal Stable Shoppers
3459,30804,Loyal Stable Shoppers
3460,3519,Loyal Stable Shoppers
3461,4009,Loyal Stable Shoppers
3462,5624,Loyal Stable Shoppers
3463,14555,Loyal Stable Shoppers
3464,5418,Loyal Stable Shoppers
3465,906,Loyal Stable Shoppers
3466,13693,Loyal Stable Shoppers
3467,3374,Loyal Stable Shoppers
3468,13397,Loyal Stable Shoppers
3469,26293,Loyal Stable Shoppers
3470,9902,Loyal Stable Shoppers
3471,19779,Loyal Stable Shoppers
3472,10393,Loyal Stable Shoppers
3473,32092,Loyal Stable Shoppers
3474,15071,Loyal Stable Shoppers
3475,29026,Loyal Stable Shoppers
3476,34573,Loyal Stable Shoppers
3477,11926,Loyal Stable Shoppers
3478,21149,Loyal Stable Shoppers
3479,16607,Loyal Stable Shoppers
3480,5823,Loyal Stable Shoppers
3481,29992,Loyal Stable Shoppers
3482,14591,Loyal Stable Shoppers
3483,2583,Loyal Stable Shoppers
3484,18182,Loyal Stable Shoppers
3485,24964,Loyal Stable Shoppers
3486,36942,Loyal Stable Shoppers
3487,23526,Loyal Stable Shoppers
3488,15481,Loyal Stable Shoppers
3489,15425,Loyal Stable Shoppers
3490,31730,Loyal Stable Shoppers
3491,20102,Loyal Stable Shoppers
3492,5720,Loyal Stable Shoppers
3493,17697,Loyal Stable Shoppers
3494,22585,Loyal Stable Shoppers
3495,37602,Loyal Stable Shoppers
3496,26653,Loyal Stable Shoppers
3497,7943,Loyal Stable Shoppers
3498,2731,Loyal Stable Shoppers
3499,6167,Loyal Stable Shoppers
3500,32689,Loyal Stable Shoppers
3501,16193,Loyal Stable Shoppers
3502,26819,Loyal Stable Shoppers
3503,16917,Loyal Stable Shoppers
3504,9130,Loyal Stable Shoppers
3505,24510,Loyal Stable Shoppers
3506,39625,Loyal Stable Shoppers
3507,24869,Loyal Stable Shoppers
3508,14006,Loyal Stable Shoppers
3509,21106,Loyal Stable Shoppers
3510,12550,Loyal Stable Shoppers
3511,16437,Loyal Stable Shoppers
3512,31180,Loyal Stable Shoppers
3513,39118,Loyal Stable Shoppers
3514,12227,Loyal Stable Shoppers
3515,35891,Loyal Stable Shoppers
3516,39293,Loyal Stable Shoppers
3517,7405,Loyal Stable Shoppers
3518,7741,Loyal Stable Shoppers
3519,22224,Loyal Stable Shoppers
3520,25108,Loyal Stable Shoppers
3521,26266,Loyal Stable Shoppers
3522,33812,Loyal Stable Shoppers
3523,1312,Loyal Stable Shoppers
3524,7430,Loyal Stable Shoppers
3525,17708,Loyal Stable Shoppers
3526,28305,Loyal Stable Shoppers
3527,27027,Loyal Stable Shoppers
3528,7863,Loyal Stable Shoppers
3529,27415,Loyal Stable Shoppers
3530,24600,Loyal Stable Shoppers
3531,8859,Loyal Stable Shoppers
3532,37951,Loyal Stable Shoppers
3533,39986,Loyal Stable Shoppers
3534,33529,Loyal Stable Shoppers
3535,33090,Loyal Stable Shoppers
3536,33041,Loyal Stable Shoppers
3537,13561,Loyal Stable Shoppers
3538,38799,Loyal Stable Shoppers
3539,26752,Loyal Stable Shoppers
3540,33251,Loyal Stable Shoppers
3541,22248,Loyal Stable Shoppers
3542,39076,Loyal Stable Shoppers
3543,35701,Loyal Stable Shoppers
3544,3993,Loyal Stable Shoppers
3545,6427,Loyal Stable Shoppers
3546,11874,Loyal Stable Shoppers
3547,30156,Loyal Stable Shoppers
3548,5111,Loyal Stable Shoppers
3549,32893,Loyal Stable Shoppers
3550,17925,Loyal Stable Shoppers
3551,31551,Loyal Stable Shoppers
3552,282,Loyal Stable Shoppers
3553,35445,Loyal Stable Shoppers
3554,1104,Loyal Stable Shoppers
3555,28961,Loyal Stable Shoppers
3556,1281,Loyal Stable Shoppers
3557,25058,Loyal Stable Shoppers
3558,30710,Loyal Stable Shoppers
3559,26721,Loyal Stable Shoppers
3560,19509,Loyal Stable Shoppers
3561,24784,Loyal Stable Shoppers
3562,34874,Loyal Stable Shoppers
3563,21483,Loyal Stable Shoppers
3564,32753,Loyal Stable Shoppers
3565,3179,Loyal Stable Shoppers
3566,36052,Loyal Stable Shoppers
3567,7757,Loyal Stable Shoppers
3568,2754,Loyal Stable Shoppers
3569,21747,Loyal Stable Shoppers
3570,18838,Loyal Stable Shoppers
3571,18472,Loyal Stable Shoppers
3572,9136,Loyal Stable Shoppers
3573,29100,Loyal Stable Shoppers
3574,9188,Loyal Stable Shoppers
3575,4452,Loyal Stable Shoppers
3576,38549,Loyal Stable Shoppers
3577,28283,Loyal Stable Shoppers
3578,19713,Loyal Stable Shoppers
3579,6469,Loyal Stable Shoppers
3580,34639,Loyal Stable Shoppers
3581,36811,Loyal Stable Shoppers
3582,38424,Loyal Stable Shoppers
3583,33661,Loyal Stable Shoppers
3584,27101,Loyal Stable Shoppers
3585,28807,Loyal Stable Shoppers
3586,877,Loyal Stable Shoppers
3587,7862,Loyal Stable Shoppers
3588,30800,Loyal Stable Shoppers
3589,18804,Loyal Stable Shoppers
3590,12838,Loyal Stable Shoppers
3591,38819,Loyal Stable Shoppers
3592,2742,Loyal Stable Shoppers
3593,15142,Loyal Stable Shoppers
3594,10392,Loyal Stable Shoppers
3595,34363,Loyal Stable Shoppers
3596,14427,Loyal Stable Shoppers
3597,13204,Loyal Stable Shoppers
3598,32473,Loyal Stable Shoppers
3599,36494,Loyal Stable Shoppers
3600,17190,Loyal Stable Shoppers
3601,30371,Loyal Stable Shoppers
3602,26644,Loyal Stable Shoppers
3603,39756,Loyal Stable Shoppers
3604,21574,Loyal Stable Shoppers
3605,9975,Loyal Stable Shoppers
3606,31559,Loyal Stable Shoppers
3607,24647,Loyal Stable Shoppers
3608,31852,Loyal Stable Shoppers
3609,27283,Loyal Stable Shoppers
3610,13398,Loyal Stable Shoppers
3611,27791,Loyal Stable Shoppers
3612,9778,Loyal Stable Shoppers
3613,4025,Loyal Stable Shoppers
3614,11639,Loyal Stable Shoppers
3615,5743,Loyal Stable Shoppers
3616,27801,Loyal Stable Shoppers
3617,23274,Loyal Stable Shoppers
3618,20445,Loyal Stable Shoppers
3619,16427,Loyal Stable Shoppers
3620,425,Loyal Stable Shoppers
3621,15774,Loyal Stable Shoppers
3622,25260,Loyal Stable Shoppers
3623,18061,Loyal Stable Shoppers
3624,12256,Loyal Stable Shoppers
3625,28602,Loyal Stable Shoppers
3626,30647,Loyal Stable Shoppers
3627,582,Loyal Stable Shoppers
3628,29370,Loyal Stable Shoppers
3629,1833,Loyal Stable Shoppers
3630,15474,Loyal Stable Shoppers
3631,1481,Loyal Stable Shoppers
3632,4026,Loyal Stable Shoppers
3633,9807,Loyal Stable Shoppers
3634,7942,Loyal Stable Shoppers
3635,32396,Loyal Stable Shoppers
3636,10713,Loyal Stable Shoppers
3637,32867,Loyal Stable Shoppers
3638,13185,Loyal Stable Shoppers
3639,2370,Loyal Stable Shoppers
3640,26112,Loyal Stable Shoppers
3641,12757,Loyal Stable Shoppers
3642,18568,Loyal Stable Shoppers
3643,34337,Loyal Stable Shoppers
3644,22206,Loyal Stable Shoppers
3645,28507,Loyal Stable Shoppers
3646,3652,Loyal Stable Shoppers
3647,35012,Loyal Stable Shoppers
3648,29964,Loyal Stable Shoppers
3649,6016,Loyal Stable Shoppers
3650,39154,Loyal Stable Shoppers
3651,27455,Loyal Stable Shoppers
3652,408,Loyal Stable Shoppers
3653,27512,Loyal Stable Shoppers
3654,24100,Loyal Stable Shoppers
3655,30042,Loyal Stable Shoppers
3656,16799,Loyal Stable Shoppers
3657,25701,Loyal Stable Shoppers
3658,38433,Loyal Stable Shoppers
3659,32982,Loyal Stable Shoppers
3660,37763,Loyal Stable Shoppers
3661,37800,Loyal Stable Shoppers
3662,8820,Loyal Stable Shoppers
3663,888,Loyal Stable Shoppers
3664,35870,Loyal Stable Shoppers
3665,8718,Loyal Stable Shoppers
3666,25698,Loyal Stable Shoppers
3667,7058,Loyal Stable Shoppers
3668,18636,Loyal Stable Shoppers
3669,2211,Loyal Stable Shoppers
3670,31355,Loyal Stable Shoppers
3671,3002,Loyal Stable Shoppers
3672,1403,Loyal Stable Shoppers
3673,15382,Loyal Stable Shoppers
3674,27911,Loyal Stable Shoppers
3675,32227,Loyal Stable Shoppers
3676,19216,Loyal Stable Shoppers
3677,29577,Loyal Stable Shoppers
3678,28871,Loyal Stable Shoppers
3679,17533,Loyal Stable Shoppers
3680,28934,Loyal Stable Shoppers
3681,38440,Loyal Stable Shoppers
3682,36531,Loyal Stable Shoppers
3683,33479,Loyal Stable Shoppers
3684,28361,Loyal Stable Shoppers
3685,13501,Loyal Stable Shoppers
3686,21524,Loyal Stable Shoppers
3687,25021,Loyal Stable Shoppers
3688,12987,Loyal Stable Shoppers
3689,25992,Loyal Stable Shoppers
3690,30000,Loyal Stable Shoppers
3691,14647,Loyal Stable Shoppers
3692,34706,Loyal Stable Shoppers
3693,24650,Loyal Stable Shoppers
3694,24814,Loyal Stable Shoppers
3695,16876,Loyal Stable Shoppers
3696,17849,Loyal Stable Shoppers
3697,36264,Loyal Stable Shoppers
3698,176,Loyal Stable Shoppers
3699,2929,Loyal Stable Shoppers
3700,15191,Loyal Stable Shoppers
3701,34170,Loyal Stable Shoppers
3702,36990,Loyal Stable Shoppers
3703,8690,Loyal Stable Shoppers
3704,13480,Loyal Stable Shoppers
3705,4670,Loyal Stable Shoppers
3706,32018,Loyal Stable Shoppers
3707,8107,Loyal Stable Shoppers
3708,35168,Loyal Stable Shoppers
3709,17012,Loyal Stable Shoppers
3710,18922,Loyal Stable Shoppers
3711,10951,Loyal Stable Shoppers
3712,26229,Loyal Stable Shoppers
3713,7388,Loyal Stable Shoppers
3714,33163,Loyal Stable Shoppers
3715,36345,Loyal Stable Shoppers
3716,20596,Loyal Stable Shoppers
3717,4421,Loyal Stable Shoppers
3718,39148,Loyal Stable Shoppers
3719,28683,Loyal Stable Shoppers
3720,14527,Loyal Stable Shoppers
3721,34322,Loyal Stable Shoppers
3722,35047,Loyal Stable Shoppers
3723,11834,Loyal Stable Shoppers
3724,4828,Loyal Stable Shoppers
3725,30564,Loyal Stable Shoppers
3726,14469,Loyal Stable Shoppers
3727,30900,Loyal Stable Shoppers
3728,28517,Loyal Stable Shoppers
3729,39952,Loyal Stable Shoppers
3730,13509,Loyal Stable Shoppers
3731,1431,Loyal Stable Shoppers
3732,18749,Loyal Stable Shoppers
3733,35730,Loyal Stable Shoppers
3734,13598,Loyal Stable Shoppers
3735,16148,Loyal Stable Shoppers
3736,36197,Loyal Stable Shoppers
3737,943,Loyal Stable Shoppers
3738,31747,Loyal Stable Shoppers
3739,4352,Loyal Stable Shoppers
3740,34442,Loyal Stable Shoppers
3741,18188,Loyal Stable Shoppers
3742,28758,Loyal Stable Shoppers
3743,17876,Loyal Stable Shoppers
3744,29498,Loyal Stable Shoppers
3745,38974,Loyal Stable Shoppers
3746,38454,Loyal Stable Shoppers
3747,28454,Loyal Stable Shoppers
3748,39845,Loyal Stable Shoppers
3749,11072,Loyal Stable Shoppers
3750,29383,Loyal Stable Shoppers
3751,33157,Loyal Stable Shoppers
3752,22235,Loyal Stable Shoppers
3753,13370,Loyal Stable Shoppers
3754,17228,Loyal Stable Shoppers
3755,27299,Loyal Stable Shoppers
3756,6443,Loyal Stable Shoppers
3757,20948,Loyal Stable Shoppers
3758,6332,Loyal Stable Shoppers
3759,1927,Loyal Stable Shoppers
3760,26218,Loyal Stable Shoppers
3761,3638,Loyal Stable Shoppers
3762,24996,Loyal Stable Shoppers
3763,29356,Loyal Stable Shoppers
3764,17567,Loyal Stable Shoppers
3765,31325,Loyal Stable Shoppers
3766,30242,Loyal Stable Shoppers
3767,1508,Loyal Stable Shoppers
3768,26672,Loyal Stable Shoppers
3769,26517,Loyal Stable Shoppers
3770,25417,Loyal Stable Shoppers
3771,1867,Loyal Stable Shoppers
3772,337,Loyal Stable Shoppers
3773,10161,Loyal Stable Shoppers
3774,32820,Loyal Stable Shoppers
3775,33934,Loyal Stable Shoppers
3776,11307,Loyal Stable Shoppers
3777,27354,Loyal Stable Shoppers
3778,13018,Loyal Stable Shoppers
3779,7814,Loyal Stable Shoppers
3780,21987,Loyal Stable Shoppers
3781,28174,Loyal Stable Shoppers
3782,24557,Loyal Stable Shoppers
3783,27796,Loyal Stable Shoppers
3784,30195,Loyal Stable Shoppers
3785,131,Loyal Stable Shoppers
3786,4618,Loyal Stable Shoppers
3787,29352,Loyal Stable Shoppers
3788,4898,Loyal Stable Shoppers
3789,29789,Loyal Stable Shoppers
3790,31880,Loyal Stable Shoppers
3791,17784,Loyal Stable Shoppers
3792,9907,Loyal Stable Shoppers
3793,31883,Loyal Stable Shoppers
3794,28060,Loyal Stable Shoppers
3795,2968,Loyal Stable Shoppers
3796,14136,Loyal Stable Shoppers
3797,13193,Loyal Stable Shoppers
3798,31734,Loyal Stable Shoppers
3799,11277,Loyal Stable Shoppers
3800,3667,Loyal Stable Shoppers
3801,31809,Loyal Stable Shoppers
3802,36405,Loyal Stable Shoppers
3803,38836,Loyal Stable Shoppers
3804,14998,Loyal Stable Shoppers
3805,2301,Loyal Stable Shoppers
3806,27511,Loyal Stable Shoppers
3807,3169,Loyal Stable Shoppers
3808,15741,Loyal Stable Shoppers
3809,6308,Loyal Stable Shoppers
3810,21682,Loyal Stable Shoppers
3811,4488,Loyal Stable Shoppers
3812,34000,Loyal Stable Shoppers
3813,13830,Loyal Stable Shoppers
3814,9681,Loyal Stable Shoppers
3815,15587,Loyal Stable Shoppers
3816,8384,Loyal Stable Shoppers
3817,24088,Loyal Stable Shoppers
3818,713,Loyal Stable Shoppers
3819,33082,Loyal Stable Shoppers
3820,21668,Loyal Stable Shoppers
3821,1305,Loyal Stable Shoppers
3822,22898,Loyal Stable Shoppers
3823,36600,Loyal Stable Shoppers
3824,28436,Loyal Stable Shoppers
3825,19741,Loyal Stable Shoppers
3826,8576,Loyal Stable Shoppers
3827,23469,Loyal Stable Shoppers
3828,3568,Loyal Stable Shoppers
3829,674,Loyal Stable Shoppers
3830,8837,Loyal Stable Shoppers
3831,3375,Loyal Stable Shoppers
3832,11653,Loyal Stable Shoppers
3833,33295,Loyal Stable Shoppers
3834,9482,Loyal Stable Shoppers
3835,28929,Loyal Stable Shoppers
3836,26452,Loyal Stable Shoppers
3837,15915,Loyal Stable Shoppers
3838,13007,Loyal Stable Shoppers
3839,25882,Loyal Stable Shoppers
3840,7914,Loyal Stable Shoppers
3841,31364,Loyal Stable Shoppers
3842,11529,Loyal Stable Shoppers
3843,11120,Loyal Stable Shoppers
3844,19023,Loyal Stable Shoppers
3845,3695,Loyal Stable Shoppers
3846,2632,Loyal Stable Shoppers
3847,25766,Loyal Stable Shoppers
3848,33275,Loyal Stable Shoppers
3849,9196,Loyal Stable Shoppers
3850,20355,Loyal Stable Shoppers
3851,22270,Loyal Stable Shoppers
3852,29153,Loyal Stable Shoppers
3853,26207,Loyal Stable Shoppers
3854,16527,Loyal Stable Shoppers
3855,26273,Loyal Stable Shoppers
3856,13081,Loyal Stable Shoppers
3857,35179,Loyal Stable Shoppers
3858,38467,Loyal Stable Shoppers
3859,30849,Loyal Stable Shoppers
3860,9956,Loyal Stable Shoppers
3861,6047,Loyal Stable Shoppers
3862,22297,Loyal Stable Shoppers
3863,37560,Loyal Stable Shoppers
3864,7260,Loyal Stable Shoppers
3865,3789,Loyal Stable Shoppers
3866,14580,Loyal Stable Shoppers
3867,37867,Loyal Stable Shoppers
3868,2601,Loyal Stable Shoppers
3869,28757,Loyal Stable Shoppers
3870,8701,Loyal Stable Shoppers
3871,5209,Loyal Stable Shoppers
3872,31527,Loyal Stable Shoppers
3873,36722,Loyal Stable Shoppers
3874,28252,Loyal Stable Shoppers
3875,27035,Loyal Stable Shoppers
3876,14762,Loyal Stable Shoppers
3877,5604,Loyal Stable Shoppers
3878,16139,Loyal Stable Shoppers
3879,12944,Loyal Stable Shoppers
3880,30339,Loyal Stable Shoppers
3881,22372,Loyal Stable Shoppers
3882,7580,Loyal Stable Shoppers
3883,507,Loyal Stable Shoppers
3884,1945,Loyal Stable Shoppers
3885,26521,Loyal Stable Shoppers
3886,10089,Loyal Stable Shoppers
3887,30988,Loyal Stable Shoppers
3888,27852,Loyal Stable Shoppers
3889,10021,Loyal Stable Shoppers
3890,6095,Loyal Stable Shoppers
3891,19191,Loyal Stable Shoppers
3892,32815,Loyal Stable Shoppers
3893,28759,Loyal Stable Shoppers
3894,6604,Loyal Stable Shoppers
3895,9317,Loyal Stable Shoppers
3896,23114,Loyal Stable Shoppers
3897,10424,Loyal Stable Shoppers
3898,11984,Loyal Stable Shoppers
3899,2549,Loyal Stable Shoppers
3900,8333,Loyal Stable Shoppers
3901,24435,Loyal Stable Shoppers
3902,33952,Loyal Stable Shoppers
3903,22622,Loyal Stable Shoppers
3904,24721,Loyal Stable Shoppers
3905,11395,Loyal Stable Shoppers
3906,20693,Loyal Stable Shoppers
3907,22961,Loyal Stable Shoppers
3908,29425,Loyal Stable Shoppers
3909,31303,Loyal Stable Shoppers
3910,5421,Loyal Stable Shoppers
3911,2961,Loyal Stable Shoppers
3912,38376,Loyal Stable Shoppers
3913,33347,Loyal Stable Shoppers
3914,37962,Loyal Stable Shoppers
3915,9686,Loyal Stable Shoppers
3916,12746,Loyal Stable Shoppers
3917,24954,Loyal Stable Shoppers
3918,25693,Loyal Stable Shoppers
3919,8166,Loyal Stable Shoppers
3920,11150,Loyal Stable Shoppers
3921,31524,Loyal Stable Shoppers
3922,16358,Loyal Stable Shoppers
3923,8487,Loyal Stable Shoppers
3924,36662,Loyal Stable Shoppers
3925,5880,Loyal Stable Shoppers
3926,8171,Loyal Stable Shoppers
3927,18727,Loyal Stable Shoppers
3928,36132,Loyal Stable Shoppers
3929,1534,Loyal Stable Shoppers
3930,16958,Loyal Stable Shoppers
3931,19193,Loyal Stable Shoppers
3932,5711,Loyal Stable Shoppers
3933,15127,Loyal Stable Shoppers
3934,10542,Loyal Stable Shoppers
3935,16726,Loyal Stable Shoppers
3936,20854,Loyal Stable Shoppers
3937,9579,Loyal Stable Shoppers
3938,21658,Loyal Stable Shoppers
3939,21195,Loyal Stable Shoppers
3940,17879,Loyal Stable Shoppers
3941,38322,Loyal Stable Shoppers
3942,30035,Loyal Stable Shoppers
3943,16519,Loyal Stable Shoppers
3944,18494,Loyal Stable Shoppers
3945,488,Loyal Stable Shoppers
3946,11418,Loyal Stable Shoppers
3947,7090,Loyal Stable Shoppers
3948,11207,Loyal Stable Shoppers
3949,10445,Loyal Stable Shoppers
3950,25483,Loyal Stable Shoppers
3951,10092,Loyal Stable Shoppers
3952,1476,Loyal Stable Shoppers
3953,28905,Loyal Stable Shoppers
3954,38470,Loyal Stable Shoppers
3955,23293,Loyal Stable Shoppers
3956,31818,Loyal Stable Shoppers
3957,7091,Loyal Stable Shoppers
3958,13522,Loyal Stable Shoppers
3959,9819,Loyal Stable Shoppers
3960,10313,Loyal Stable Shoppers
3961,3650,Loyal Stable Shoppers
3962,12589,Loyal Stable Shoppers
3963,34683,Loyal Stable Shoppers
3964,34742,Loyal Stable Shoppers
3965,30501,Loyal Stable Shoppers
3966,21632,Loyal Stable Shoppers
3967,14642,Loyal Stable Shoppers
3968,39805,Loyal Stable Shoppers
3969,34268,Loyal Stable Shoppers
3970,6743,Loyal Stable Shoppers
3971,11586,Loyal Stable Shoppers
